Date,Open,High,Low,Close,Volume
2018-10-23,12234.99,12343.46,12108.44,12287.44,0
2018-10-24,12274.38,12290.24,11957.13,11969.74,0
2018-10-25,12023.5,12187.85,11993.2,12118.85,0
2018-10-26,12006.76,12082.51,11850.03,11976.95,0
2018-10-29,12084.49,12178.88,11820.33,11942.51,0
2018-10-30,11961.6,12139.2,11952.71,12129.94,0
2018-10-31,12198.65,12306.04,12198.65,12208.06,0
2018-11-01,12208.06,12363.32,12208.06,12356.5,0
2018-11-02,12410.73,12449.94,12230.32,12321.8,0
2018-11-05,12364.38,12450.76,12364.38,12424.31,0
2018-11-06,12413.96,12482.76,12411.67,12480.06,0
2018-11-07,12564.78,12682.06,12536.12,12679.1,0
2018-11-08,12646.42,12676.05,12580.3,12622.04,0
2018-11-09,12566.33,12574.64,12472.05,12537.53,0
2018-11-12,12517.73,12523.01,12330.8,12343.51,0
2018-11-13,12358.88,12446.24,12301.27,12328.3,0
2018-11-14,12398.93,12435.65,12199.04,12275.49,0
2018-11-15,12215.19,12379.13,12146.07,12361.52,0
2018-11-16,12329.43,12433.72,12308.61,12400.28,0
2018-11-19,12388.11,12407.82,12234.24,12280.91,0
2018-11-20,12158.04,12161.32,12016.08,12048.66,0
2018-11-21,12108.72,12202.63,12108.72,12123.34,0
2018-11-23,12034.68,12087.17,12016.76,12036.24,0
2018-11-26,12111.2,12199.58,12111.2,12181.6,0
2018-11-27,12135.41,12190.41,12111.57,12188.07,0
2018-11-28,12225.73,12418.48,12174.45,12417.63,0
2018-11-29,12384.98,12453.62,12336.31,12389.37,0
2018-11-30,12373,12464.41,12358.86,12457.55,0
2018-12-03,12602.9,12624.75,12500.36,12577.54,0
2018-12-04,12555.02,12568.64,12212.52,12221.98,0
2018-12-06,12043.44,12144.51,11852.83,12144.41,0
2018-12-07,12156.83,12228.91,11897.77,11941.93,0
2018-12-10,11922.72,11939.04,11696.58,11889.29,0
2018-12-11,11982.78,12044.03,11805.72,11860.65,0
2018-12-12,11982.97,12075.05,11941.82,11943.29,0
2018-12-13,11976.29,12011.4,11892.78,11936.16,0
2018-12-14,11845.36,11882.36,11727.89,11755.38,0
2018-12-17,11716.14,11752.74,11480.08,11532.12,0
2018-12-18,11594.09,11649.15,11449.75,11502.16,0
2018-12-19,11540.18,11677.5,11313.03,11371.84,0
2018-12-20,11338.35,11394.72,11126.95,11222.79,0
2018-12-21,11199.3,11364.14,11013.42,11036.84,0
2018-12-24,10976.23,10995.9,10769.81,10769.83,0
2018-12-26,10801.47,11204.59,10723.66,11204.09,0
2018-12-27,11081.87,11285.32,10932.94,11285.31,0
2018-12-28,11343.86,11418.86,11249.92,11290.95,0
2018-12-31,11338.24,11378.19,11270.63,11374.39,0
2019-01-02,11238.77,11408.26,11204.28,11383.53,0
2019-01-03,11345.7,11345.7,11169.46,11190.44,0
2019-01-04,11304.41,11559.02,11304.41,11533.34,0
2019-01-07,11539.35,11678.97,11502.26,11605.96,0
2019-01-08,11681.87,11727.75,11619.34,11716.23,0
2019-01-09,11746.66,11811.68,11712.37,11778.42,0
2019-01-10,11731.55,11843.6,11701.81,11839.31,0
2019-01-11,11806.75,11851.55,11761.98,11848.01,0
2019-01-14,11783.51,11828.97,11745.57,11799.11,0
2019-01-15,11798.03,11877.42,11798.03,11868.68,0
2019-01-16,11884.97,11944.2,11882.91,11907.61,0
2019-01-17,11873.82,12033.58,11862.43,11994.54,0
2019-01-18,12070.9,12164.7,12060.36,12151.77,0
